pmid,doi,openalex_id,label_included,method
https://pubmed.ncbi.nlm.nih.gov/23922885,https://doi.org/10.1371/journal.pone.0069991,https://openalex.org/W2038182524,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23915859,https://doi.org/10.1016/j.tjog.2013.04.016,https://openalex.org/W2004818280,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23901269,https://doi.org/10.2147/ijn.s46919,https://openalex.org/W2046778332,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23886186,https://doi.org/10.7314/apjcp.2013.14.6.3805,https://openalex.org/W2105967362,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23876951,https://doi.org/10.1590/s2176-94512013000100015,https://openalex.org/W2138911863,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23862761,https://doi.org/10.1080/15287394.2013.801767,https://openalex.org/W1994134158,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23857651,https://doi.org/10.1590/1679-775720130026,https://openalex.org/W1881330488,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23853391,https://doi.org/10.1021/ma401014h,https://openalex.org/W1968580887,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23852239,https://doi.org/10.4103/0970-9290.114961,https://openalex.org/W1993787761,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23852234,https://doi.org/10.4103/0970-9290.114954,https://openalex.org/W2037147405,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23849614,https://doi.org/10.1016/s0022-3913(13)60341-8,https://openalex.org/W2114326201,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23849613,https://doi.org/10.1016/s0022-3913(13)60339-x,https://openalex.org/W2054164814,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23849610,https://doi.org/10.1016/s0022-3913(13)60334-0,https://openalex.org/W2096108496,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23837171,https://doi.org/10.11607/ijp.3409,https://openalex.org/W1984765270,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23833588,,https://openalex.org/W2144243560,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23828257,,https://openalex.org/W305646989,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23827588,https://doi.org/10.1016/j.msec.2012.12.043,https://openalex.org/W2070238395,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23824010,https://doi.org/10.2131/jts.38.539,https://openalex.org/W1994181492,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23821587,https://doi.org/10.1177/0960327112464796,https://openalex.org/W2091365180,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23819927,https://doi.org/10.2478/10004-1254-64-2013-2319,https://openalex.org/W2080890245,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23817036,https://doi.org/10.1289/ehp.1306963,https://openalex.org/W2022532027,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23815874,https://doi.org/10.1186/1475-2891-12-91,https://openalex.org/W2108383351,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23811764,https://doi.org/10.1248/yakushi.13-00100,https://openalex.org/W2323052609,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23808741,,https://openalex.org/W2417641489,1,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23797111,https://doi.org/10.1016/j.jchromb.2013.05.025,https://openalex.org/W2131338643,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23796010,https://doi.org/10.1016/j.ando.2013.04.002,https://openalex.org/W1987797208,1,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23794694,https://doi.org/10.1179/1465313312y.0000000034,https://openalex.org/W2022200182,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23789094,https://doi.org/10.1242/bio.20134283,https://openalex.org/W2150694702,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23788033,https://doi.org/10.1038/cddis.2013.203,https://openalex.org/W2039027073,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23785998,https://doi.org/10.3724/sp.j.1123.2012.10033,https://openalex.org/W2312807889,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23785654,https://doi.org/10.1002/brb3.130,https://openalex.org/W2001848633,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23784837,https://doi.org/10.1387/ijdb.130146ja,https://openalex.org/W2035824032,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23776476,https://doi.org/10.1371/journal.pone.0065399,https://openalex.org/W2071480044,1,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23771076,,https://openalex.org/W2186498494,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23771068,,https://openalex.org/W100674932,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23768907,https://doi.org/10.1016/j.bmcl.2013.05.067,https://openalex.org/W2039740221,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23767374,https://doi.org/10.5740/jaoacint.10-402,https://openalex.org/W1979111518,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23764278,https://doi.org/10.1016/j.ajpath.2013.04.004,https://openalex.org/W1991486688,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23763161,https://doi.org/10.1166/jnn.2013.7411,https://openalex.org/W2328819694,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23762054,https://doi.org/10.1155/2013/828532,https://openalex.org/W2075722831,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23761822,https://doi.org/10.3892/ol.2013.1236,https://openalex.org/W1975330395,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23752602,https://doi.org/10.5604/17322693.1051001,https://openalex.org/W2399966670,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23746042,https://doi.org/10.1021/es400490f,https://openalex.org/W2070489037,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23744965,https://doi.org/10.1093/ilar.53.3-4.253,https://openalex.org/W1999738656,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23739855,https://doi.org/10.1590/1678-7757201302430,https://openalex.org/W2066999878,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23737772,https://doi.org/10.1155/2013/282381,https://openalex.org/W2004691558,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23734545,,https://openalex.org/W2411797106,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23732105,https://doi.org/10.1051/medsci/2013295019,https://openalex.org/W2028302833,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23727873,https://doi.org/10.1016/j.jchromb.2013.04.040,https://openalex.org/W2117561628,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23726080,https://doi.org/10.1016/j.chroma.2013.04.076,https://openalex.org/W2078023924,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23723168,https://doi.org/10.1002/bdrc.21028,https://openalex.org/W1893114415,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23719926,https://doi.org/10.2131/jts.38.485,https://openalex.org/W2007384178,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23719110,,https://openalex.org/W2404256007,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23719016,https://doi.org/10.4012/dmj.2012-300,https://openalex.org/W2327815497,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23719001,https://doi.org/10.4012/dmj.2012-133,https://openalex.org/W2048891062,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23718996,https://doi.org/10.4012/dmj.2012-283,https://openalex.org/W2081238895,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23716699,https://doi.org/10.1073/pnas.1214056110,https://openalex.org/W1968179768,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23715930,https://doi.org/10.2478/s13382-013-0099-x,https://openalex.org/W2135751405,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23715408,https://doi.org/10.1039/c3cc42002g,https://openalex.org/W2030142957,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23713633,https://doi.org/10.1111/adj.12038,https://openalex.org/W2072139226,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23710608,https://doi.org/10.1186/bcr3432,https://openalex.org/W2142250784,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23710174,https://doi.org/10.1155/2013/510703,https://openalex.org/W2052611574,1,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23708576,https://doi.org/10.2166/wh.2013.021,https://openalex.org/W2045854705,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23704952,https://doi.org/10.1371/journal.pone.0063902,https://openalex.org/W1969429213,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23702822,https://doi.org/10.1007/s10911-013-9293-5,https://openalex.org/W1997474221,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23701969,https://doi.org/10.1016/j.neuro.2013.05.007,https://openalex.org/W2046694885,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23700578,https://doi.org/10.3290/j.jad.a29717,https://openalex.org/W2119555304,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23699389,https://doi.org/10.1095/biolreprod.112.106369,https://openalex.org/W2166845622,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23696197,https://doi.org/10.1002/bdrb.21062,https://openalex.org/W2169070123,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23690357,https://doi.org/10.1177/0022034513484329,https://openalex.org/W2090911611,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23687111,https://doi.org/10.1210/en.2013-1370,https://openalex.org/W2036403246,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23686345,https://doi.org/10.1002/lary.23791,https://openalex.org/W1483559145,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23684780,https://doi.org/10.1016/j.jdent.2013.05.005,https://openalex.org/W2046869648,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23684283,https://doi.org/10.1016/s0022-3913(13)60309-1,https://openalex.org/W2138176972,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23684282,https://doi.org/10.1016/s0022-3913(13)60308-x,https://openalex.org/W1969873655,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23683892,https://doi.org/10.1016/j.chroma.2013.04.054,https://openalex.org/W2029397929,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23683400,https://doi.org/10.1016/j.chroma.2013.04.028,https://openalex.org/W2146748959,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23682706,https://doi.org/10.1021/tx400117y,https://openalex.org/W2335227333,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23682506,,https://openalex.org/W2404360102,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23681588,https://doi.org/10.1007/s00253-013-4949-z,https://openalex.org/W2089425099,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23675539,https://doi.org/10.1371/journal.pone.0064532,https://openalex.org/W2067957250,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23675523,https://doi.org/10.1371/journal.pone.0064143,https://openalex.org/W2010809133,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23673206,https://doi.org/10.1016/j.marpolbul.2013.04.010,https://openalex.org/W2015070184,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23672405,https://doi.org/10.1080/10590501.2013.782180,https://openalex.org/W2050446874,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23668147,,https://openalex.org/W201444951,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23666004,https://doi.org/10.3390/molecules18055360,https://openalex.org/W2152450917,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23653311,https://doi.org/10.1007/s12576-013-0265-8,https://openalex.org/W2124598675,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23649577,,https://openalex.org/W2992544131,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23649068,https://doi.org/10.4103/0970-9290.111267,https://openalex.org/W2042063968,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23649049,https://doi.org/10.4103/0970-9290.111242,https://openalex.org/W2157995378,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23645310,,https://openalex.org/W2184388010,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23643898,https://doi.org/10.1016/j.bmc.2013.04.012,https://openalex.org/W2036977204,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23639396,https://doi.org/10.1016/j.aca.2013.03.025,https://openalex.org/W1993552711,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23635887,,https://openalex.org/W29749783,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23631959,https://doi.org/10.1016/j.ajodo.2013.03.004,https://openalex.org/W4237062233,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23631958,https://doi.org/10.1016/j.ajodo.2013.03.003,https://openalex.org/W2079901847,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23631553,https://doi.org/10.1021/bm4002014,https://openalex.org/W1982476351,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23629000,https://doi.org/10.1039/c3an36788f,https://openalex.org/W2158001211,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23622965,https://doi.org/10.1016/j.aca.2013.03.037,https://openalex.org/W2054719538,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23619965,https://doi.org/10.1002/tox.21861,https://openalex.org/W1530211326,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23614805,https://doi.org/10.1021/jf400445n,https://openalex.org/W2025811822,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23612528,https://doi.org/10.1515/reveh-2012-0034,https://openalex.org/W1978240533,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23611799,https://doi.org/10.1016/j.jhazmat.2013.03.054,https://openalex.org/W2012153613,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23608759,https://doi.org/10.1016/j.dental.2013.03.020,https://openalex.org/W2094726796,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23607346,https://doi.org/10.1089/mab.2012.0099,https://openalex.org/W1986708113,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23601583,https://doi.org/10.1016/j.dental.2013.03.017,https://openalex.org/W2159095272,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23601542,https://doi.org/10.1366/12-06840,https://openalex.org/W1990445763,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23600646,https://doi.org/10.1021/nn400287k,https://openalex.org/W2094883623,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23590732,https://doi.org/10.1111/jlme.12030,https://openalex.org/W2118278883,1,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23598214,https://doi.org/10.1016/j.talanta.2013.01.012,https://openalex.org/W2035742278,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23598127,https://doi.org/10.1016/j.talanta.2012.10.086,https://openalex.org/W2040577695,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23597882,https://doi.org/10.1016/j.talanta.2012.11.022,https://openalex.org/W1994698048,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23597227,,https://openalex.org/W2409960593,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23596724,,https://openalex.org/W2417864399,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23596702,,https://openalex.org/W2328901761,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23596178,https://doi.org/10.1002/oby.20475,https://openalex.org/W1521157027,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23595239,,https://openalex.org/W69750887,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23593631,https://doi.org/10.11607/prd.1096,https://openalex.org/W1964694941,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23593263,https://doi.org/10.1371/journal.pone.0060616,https://openalex.org/W2016698311,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23593014,https://doi.org/10.1371/journal.pgen.1003401,https://openalex.org/W2074271561,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23590724,https://doi.org/10.1186/1476-069x-12-33,https://openalex.org/W2123713417,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23579898,https://doi.org/10.5005/jp-journals-10024-1274,https://openalex.org/W2011971799,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23579886,https://doi.org/10.5005/jp-journals-10024-1262,https://openalex.org/W2002796337,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23579844,https://doi.org/10.2166/wst.2013.068,https://openalex.org/W2330899895,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23579005,https://doi.org/10.1016/j.fertnstert.2013.03.026,https://openalex.org/W2114024246,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23575985,https://doi.org/10.1007/s00232-013-9545-8,https://openalex.org/W2069507991,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23540625,https://doi.org/10.1016/j.ajodo.2012.11.015,https://openalex.org/W2112178989,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23571098,https://doi.org/10.1016/j.jdent.2013.03.006,https://openalex.org/W2058629088,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23570857,https://doi.org/10.1016/j.chroma.2013.03.025,https://openalex.org/W2036898060,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23570627,https://doi.org/10.1016/j.dental.2013.03.009,https://openalex.org/W2116135389,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23568595,https://doi.org/10.1093/aje/kwt049,https://openalex.org/W2154908300,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23567477,https://doi.org/10.1016/j.yhbeh.2013.03.016,https://openalex.org/W2002717663,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23567242,https://doi.org/10.1016/j.fct.2013.03.027,https://openalex.org/W2081704559,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23566954,https://doi.org/10.1016/j.taap.2013.03.022,https://openalex.org/W2064712342,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23565868,https://doi.org/10.1080/09205063.2012.699709,https://openalex.org/W2026094092,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23565684,https://doi.org/10.1080/09205063.2012.690283,https://openalex.org/W2013653839,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23562958,https://doi.org/10.1016/j.envpol.2013.03.023,https://openalex.org/W2077024018,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23562765,https://doi.org/10.1016/j.cbi.2013.03.013,https://openalex.org/W2005135465,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23562684,https://doi.org/10.1016/j.scitotenv.2013.03.029,https://openalex.org/W2072218835,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23562095,,https://openalex.org/W1527359462,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23560256,https://doi.org/10.3290/j.jad.a29531,https://openalex.org/W172306884,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23560255,https://doi.org/10.3290/j.jad.a29530,https://openalex.org/W155066050,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23559115,https://doi.org/10.1590/1678-7757201302295,https://openalex.org/W2006227840,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23558351,https://doi.org/10.1093/aje/kws391,https://openalex.org/W2150315515,1,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23557687,https://doi.org/10.1016/j.reprotox.2013.03.009,https://openalex.org/W2066474248,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23555872,https://doi.org/10.1371/journal.pone.0060030,https://openalex.org/W2085198532,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23554804,https://doi.org/10.7555/jbr.27.20120076,https://openalex.org/W2051496113,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23554558,https://doi.org/10.2478/v10102-012-0027-0,https://openalex.org/W2049620661,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23552244,https://doi.org/10.2166/wst.2013.025,https://openalex.org/W1974595410,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23550333,,https://openalex.org/W2139653078,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23550019,https://doi.org/10.1007/978-1-4614-6199-9_21,https://openalex.org/W145034409,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23549642,https://doi.org/10.1039/c3an00003f,https://openalex.org/W2124919565,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23548758,https://doi.org/10.1289/ehp.121-a135,https://openalex.org/W1997769542,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23545179,https://doi.org/10.1016/j.taap.2013.03.016,https://openalex.org/W2019483644,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23542682,https://doi.org/10.1016/j.envint.2013.02.014,https://openalex.org/W2017848232,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23542484,https://doi.org/10.1016/j.scitotenv.2013.02.088,https://openalex.org/W2061980512,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23540812,https://doi.org/10.1016/j.chemosphere.2013.02.023,https://openalex.org/W2035449570,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23538766,https://doi.org/10.4012/dmj.2012-144,https://openalex.org/W2131603046,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23538757,https://doi.org/10.4012/dmj.2012-271,https://openalex.org/W2015854474,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23538754,https://doi.org/10.4012/dmj.2012-204,https://openalex.org/W2061120771,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23535407,https://doi.org/10.2131/jts.38.285,https://openalex.org/W2030088208,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23530988,https://doi.org/10.1186/1476-069x-12-26,https://openalex.org/W2126927706,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23530365,https://doi.org/10.1080/09593330.2012.701333,https://openalex.org/W2043764764,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23528252,https://doi.org/10.1016/j.toxlet.2013.03.011,https://openalex.org/W1980251140,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23526776,https://doi.org/10.1002/jmr.2267,https://openalex.org/W2171460793,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/23525218,https://doi.org/10.1210/en.2012-2129,https://openalex.org/W2046176216,0,id_retrieval_pmid
