doi,openalex_id,label_included
https://doi.org/10.1109/tencon.2000.888807,https://openalex.org/W1856992786,0
https://doi.org/10.1109/clustr.2000.889023,https://openalex.org/W2118714687,0
https://doi.org/10.1109/hldvt.2000.889554,https://openalex.org/W2100322987,0
https://doi.org/10.1109/hldvt.2000.889568,https://openalex.org/W2107254550,0
https://doi.org/10.1109/tai.2000.889846,https://openalex.org/W2106423417,0
https://doi.org/10.1109/tai.2000.889869,https://openalex.org/W2097083677,0
https://doi.org/10.1109/eosesd.2000.890117,https://openalex.org/W1560115238,0
https://doi.org/10.1109/swmt.2000.890433,https://openalex.org/W2126315217,0
https://doi.org/10.1109/swmt.2000.890435,https://openalex.org/W2112461178,0
https://doi.org/10.1109/iwssd.2000.891134,https://openalex.org/W4237586135,0
https://doi.org/10.1109/iwssd.2000.891137,https://openalex.org/W4253797941,0
https://doi.org/10.1109/tools.2000.891361,https://openalex.org/W2139915647,0
https://doi.org/10.1109/wcre.2000.891476,https://openalex.org/W2157096094,0
https://doi.org/10.1109/glocom.2000.891904,https://openalex.org/W1900304618,0
https://doi.org/10.1109/sfcs.2000.892110,https://openalex.org/W2162235084,0
https://doi.org/10.1109/itab.2000.892420,https://openalex.org/W2117660372,0
https://doi.org/10.1109/iros.2000.893218,https://openalex.org/W2117376801,0
https://doi.org/10.1109/ats.2000.893627,https://openalex.org/W2125222187,0
https://doi.org/10.1109/ats.2000.893643,https://openalex.org/W2104118389,0
https://doi.org/10.1109/test.2000.894269,https://openalex.org/W2111296143,0
https://doi.org/10.1109/test.2000.894304,https://openalex.org/W2169447254,0
https://doi.org/10.1109/naecon.2000.894894,https://openalex.org/W2132150768,0
https://doi.org/10.1109/52.895176,https://openalex.org/W2073218118,0
https://doi.org/10.1109/hase.2000.895462,https://openalex.org/W2154397030,0
https://doi.org/10.1109/hase.2000.895471,https://openalex.org/W2105186957,0
https://doi.org/10.1109/hase.2000.895473,https://openalex.org/W2168079753,0
https://doi.org/10.1109/hase.2000.895475,https://openalex.org/W2148957215,0
https://doi.org/10.1109/hase.2000.895477,https://openalex.org/W2125293863,0
https://doi.org/10.1109/52.896249,https://openalex.org/W2090137162,0
https://doi.org/10.1109/rtcsa.2000.896368,https://openalex.org/W2116882286,0
https://doi.org/10.1109/rtcsa.2000.896435,https://openalex.org/W2150951483,0
https://doi.org/10.1109/apsec.2000.896682,https://openalex.org/W2106199624,0
https://doi.org/10.1109/apsec.2000.896692,https://openalex.org/W2122303417,0
https://doi.org/10.1109/apsec.2000.896734,https://openalex.org/W2118657783,0
https://doi.org/10.1109/mmse.2000.897204,https://openalex.org/W2167095623,0
https://doi.org/10.1109/mmse.2000.897238,https://openalex.org/W2154311936,0
https://doi.org/10.1109/prdc.2000.897279,https://openalex.org/W2118033960,0
https://doi.org/10.1109/embto.2000.897347,https://openalex.org/W2110280743,0
https://doi.org/10.1109/cca.2000.897405,https://openalex.org/W2123809231,0
https://doi.org/10.1109/fie.2000.897672,https://openalex.org/W2120095417,0
https://doi.org/10.1109/ichqp.2000.897770,https://openalex.org/W2136398757,0
https://doi.org/10.1109/icpst.2000.898167,https://openalex.org/W2140284108,0
https://doi.org/10.1109/49.898734,https://openalex.org/W2114216349,0
https://doi.org/10.1109/wsc.2000.899886,https://openalex.org/W4233197702,0
https://doi.org/10.1109/asmc.2000.902589,https://openalex.org/W2112424816,0
https://doi.org/10.1109/emap.2000.904175,https://openalex.org/W2168118067,0
https://doi.org/10.1109/wcnc.2000.904635,https://openalex.org/W2163320734,0
https://doi.org/10.1109/wcnc.2000.904788,https://openalex.org/W2123506458,0
https://doi.org/10.1109/icpr.2000.905390,https://openalex.org/W2103220073,0
https://doi.org/10.1109/ispse.2000.913235,https://openalex.org/W2152861289,0
https://doi.org/10.1109/cdc.2000.914204,https://openalex.org/W2129735021,0
https://doi.org/10.1109/ispa.2000.914914,https://openalex.org/W2128749296,0
https://doi.org/10.1109/30.920471,https://openalex.org/W2157814095,0
https://doi.org/10.1109/nssmic.2001.1008591,https://openalex.org/W1501096891,0
https://doi.org/10.1109/cira.2001.1013191,https://openalex.org/W1901740398,0
https://doi.org/10.1109/mper.2001.4311335,https://openalex.org/W2134685614,0
https://doi.org/10.1109/mper.2001.4311565,https://openalex.org/W2113953428,0
https://doi.org/10.1109/32.895984,https://openalex.org/W2151191515,0
https://doi.org/10.1109/rams.2001.902446,https://openalex.org/W2137417858,0
https://doi.org/10.1109/rams.2001.902475,https://openalex.org/W2155109021,0
https://doi.org/10.1109/rams.2001.902502,https://openalex.org/W2160486231,0
https://doi.org/10.1109/empdp.2001.905042,https://openalex.org/W2119981636,0
https://doi.org/10.1109/icoin.2001.905437,https://openalex.org/W2143631533,0
https://doi.org/10.1109/acsc.2001.906624,https://openalex.org/W4243579867,0
https://doi.org/10.1109/acsc.2001.906627,https://openalex.org/W4250868079,0
https://doi.org/10.1109/32.910860,https://openalex.org/W2152177230,0
https://doi.org/10.1109/87.911389,https://openalex.org/W2148124961,0
https://doi.org/10.1109/csee.2001.913823,https://openalex.org/W2142717795,0
https://doi.org/10.1109/csee.2001.913842,https://openalex.org/W1851832799,0
https://doi.org/10.1109/csmr.2001.914964,https://openalex.org/W2122864113,0
https://doi.org/10.1109/csmr.2001.914968,https://openalex.org/W1790099130,0
https://doi.org/10.1109/csmr.2001.914972,https://openalex.org/W2129570895,0
https://doi.org/10.1109/csmr.2001.914975,https://openalex.org/W2116125257,0
https://doi.org/10.1109/csmr.2001.914976,https://openalex.org/W2152408529,0
https://doi.org/10.1109/csmr.2001.914981,https://openalex.org/W2123429835,0
https://doi.org/10.1109/date.2001.914998,https://openalex.org/W1863101490,0
https://doi.org/10.1109/metric.2001.915514,https://openalex.org/W2171262837,0
https://doi.org/10.1109/metric.2001.915528,https://openalex.org/W2097125832,0
https://doi.org/10.1109/metric.2001.915530,https://openalex.org/W2107176022,0
https://doi.org/10.1109/metric.2001.915541,https://openalex.org/W2163059454,0
https://doi.org/10.1109/isads.2001.917412,https://openalex.org/W2132410357,0
https://doi.org/10.1109/32.917524,https://openalex.org/W2123697676,0
https://doi.org/10.1109/2.917532,https://openalex.org/W2084730932,0
https://doi.org/10.1109/25.917898,https://openalex.org/W2109863338,0
https://doi.org/10.1109/inm.2001.918070,https://openalex.org/W2161565143,0
https://doi.org/10.1109/ssst.2001.918499,https://openalex.org/W1926164302,0
https://doi.org/10.1109/ssst.2001.918553,https://openalex.org/W1674827330,0
https://doi.org/10.1109/ipccc.2001.918654,https://openalex.org/W1853901199,0
https://doi.org/10.1109/icdsc.2001.918927,https://openalex.org/W2145777668,0
https://doi.org/10.1109/icdsc.2001.918963,https://openalex.org/W2143360779,0
https://doi.org/10.1109/icdsc.2001.918995,https://openalex.org/W2162783190,0
https://doi.org/10.1109/icse.2001.919090,https://openalex.org/W4249246849,0
https://doi.org/10.1109/icse.2001.919098,https://openalex.org/W4231390910,0
https://doi.org/10.1109/icse.2001.919106,https://openalex.org/W4247348948,0
https://doi.org/10.1109/icse.2001.919109,https://openalex.org/W4233066343,0
https://doi.org/10.1109/92.920827,https://openalex.org/W2158246429,0
https://doi.org/10.1109/32.922713,https://openalex.org/W2131154789,0
https://doi.org/10.1109/52.922731,https://openalex.org/W2003630076,0
https://doi.org/10.1109/isorc.2001.922825,https://openalex.org/W2117081554,0
https://doi.org/10.1109/sma.2001.923370,https://openalex.org/W2159018001,0
https://doi.org/10.1109/hpsr.2001.923593,https://openalex.org/W2107633105,0
https://doi.org/10.1109/ismvl.2001.924594,https://openalex.org/W2115601554,0
,,0
https://doi.org/10.1109/61.924821,https://openalex.org/W4230948665,0
https://doi.org/10.1109/ipdps.2001.925005,https://openalex.org/W2097971778,0
https://doi.org/10.1109/41.925596,https://openalex.org/W2046553185,0
https://doi.org/10.1109/62.925693,https://openalex.org/W2150217911,0
https://doi.org/10.1109/hicss.2001.927087,https://openalex.org/W2112867289,0
https://doi.org/10.1109/imtc.2001.928883,https://openalex.org/W2984810576,0
https://doi.org/10.1049/cp:20010206,https://openalex.org/W2109832208,0
https://doi.org/10.1109/imtc.2001.929479,https://openalex.org/W2984036905,0
https://doi.org/10.1109/cicc.2001.929769,https://openalex.org/W2113627024,0
https://doi.org/10.1109/69.929901,https://openalex.org/W2141853168,0
https://doi.org/10.1109/aero.2001.931179,https://openalex.org/W2100035887,0
https://doi.org/10.1109/aero.2001.931292,https://openalex.org/W1574515080,0
https://doi.org/10.1109/aero.2001.931303,https://openalex.org/W1509525636,0
https://doi.org/10.1109/aero.2001.931313,https://openalex.org/W2110561119,0
https://doi.org/10.1109/aero.2001.931317,https://openalex.org/W1501062552,0
https://doi.org/10.1109/aero.2001.931400,https://openalex.org/W1676405274,0
https://doi.org/10.1109/aero.2001.931738,https://openalex.org/W2145439966,0
https://doi.org/10.1109/isie.2001.931838,https://openalex.org/W1671751953,0
https://doi.org/10.1109/discex.2001.932175,https://openalex.org/W2124487047,0
https://doi.org/10.1109/pica.2001.932323,https://openalex.org/W2139802593,0
https://doi.org/10.1109/pica.2001.932333,https://openalex.org/W2146426736,0
https://doi.org/10.1109/aiccsa.2001.934005,https://openalex.org/W2100199940,0
https://doi.org/10.1109/emrts.2001.934021,https://openalex.org/W2129931199,0
https://doi.org/10.1109/aiccsa.2001.934046,https://openalex.org/W1592412592,0
https://doi.org/10.1109/iscc.2001.935446,https://openalex.org/W2157301702,0
https://doi.org/10.1109/aim.2001.936484,https://openalex.org/W2171124683,0
https://doi.org/10.1109/icc.2001.936872,https://openalex.org/W2138464507,0
https://doi.org/10.1109/icc.2001.937372,https://openalex.org/W1777160194,0
https://doi.org/10.1109/isca.2001.937448,https://openalex.org/W4233287603,0
https://doi.org/10.1109/iccv.2001.937671,https://openalex.org/W2101401064,0
https://doi.org/10.1109/olt.2001.937811,https://openalex.org/W2108083622,0
https://doi.org/10.1109/olt.2001.937837,https://openalex.org/W2154087474,0
https://doi.org/10.1109/iti.2001.938001,https://openalex.org/W2098337883,0
https://doi.org/10.1109/iti.2001.938054,https://openalex.org/W2104158706,0
https://doi.org/10.1109/51.940044,https://openalex.org/W2122662226,0
https://doi.org/10.1109/icassp.2001.940323,https://openalex.org/W1503378001,0
https://doi.org/10.1109/dsn.2001.941420,https://openalex.org/W2112078068,0
https://doi.org/10.1109/dsn.2001.941422,https://openalex.org/W2119896842,0
https://doi.org/10.1109/tools.2001.941680,https://openalex.org/W2133572515,0
https://doi.org/10.1109/cbms.2001.941732,https://openalex.org/W2122564019,0
https://doi.org/10.1109/5326.941838,https://openalex.org/W2303680907,0
,,0
https://doi.org/10.1109/nafips.2001.943808,https://openalex.org/W2095984507,0
https://doi.org/10.1109/vetecs.2001.944164,https://openalex.org/W2139119522,0
https://doi.org/10.1109/lpe.2001.945380,https://openalex.org/W4232114714,0
https://doi.org/10.1109/acc.2001.945656,https://openalex.org/W2095624662,0
https://doi.org/10.1109/his.2001.946704,https://openalex.org/W2104994660,0
,,0
https://doi.org/10.1109/aswec.2001.948492,https://openalex.org/W2166060649,0
https://doi.org/10.1109/aswec.2001.948494,https://openalex.org/W2100500048,0
https://doi.org/10.1109/aswec.2001.948508,https://openalex.org/W2116355194,0
https://doi.org/10.1109/itsc.2001.948747,https://openalex.org/W2124964228,0
https://doi.org/10.1109/mascot.2001.948873,https://openalex.org/W2111365710,0
https://doi.org/10.1109/autest.2001.949434,https://openalex.org/W2119882281,0
https://doi.org/10.1109/autest.2001.949454,https://openalex.org/W2126549485,0
https://doi.org/10.1109/autest.2001.949467,https://openalex.org/W2096378276,0
https://doi.org/10.1109/tencon.2001.949540,https://openalex.org/W2135856025,0
https://doi.org/10.1109/tencon.2001.949727,https://openalex.org/W2117023031,0
https://doi.org/10.1109/edoc.2001.950422,https://openalex.org/W2096044643,0
https://doi.org/10.1109/picmet.2001.952021,https://openalex.org/W1806785699,0
https://doi.org/10.1109/icpp.2001.952100,https://openalex.org/W2098812580,0
https://doi.org/10.1109/picmet.2001.952347,https://openalex.org/W1900022595,0
https://doi.org/10.1109/picmet.2001.952414,https://openalex.org/W2115570159,0
https://doi.org/10.1109/eurmic.2001.952434,https://openalex.org/W2108219234,0
https://doi.org/10.1109/eurmic.2001.952447,https://openalex.org/W2110371397,0
https://doi.org/10.1109/eurmic.2001.952461,https://openalex.org/W2134941144,0
https://doi.org/10.1109/dexa.2001.953118,https://openalex.org/W2165718250,0
https://doi.org/10.1109/pacrim.2001.953655,https://openalex.org/W1664457929,0
https://doi.org/10.1109/icdar.2001.953776,https://openalex.org/W2101215352,0
https://doi.org/10.1109/icdar.2001.953868,https://openalex.org/W2141541444,0
https://doi.org/10.1109/doa.2001.954069,https://openalex.org/W1721293821,0
https://doi.org/10.1109/pesc.2001.954448,https://openalex.org/W2137117156,0
https://doi.org/10.1109/12.954515,https://openalex.org/W2166291535,0
https://doi.org/10.1109/2.955105,https://openalex.org/W1970586813,0
https://doi.org/10.1109/35.956121,https://openalex.org/W2093321863,0
https://doi.org/10.1109/61.956727,https://openalex.org/W4241093801,0
https://doi.org/10.1109/61.956765,https://openalex.org/W4250176499,0
https://doi.org/10.1109/icip.2001.958527,https://openalex.org/W2114671208,0
https://doi.org/10.1109/icip.2001.959052,https://openalex.org/W1748866154,0
https://doi.org/10.1109/icip.2001.959245,https://openalex.org/W1921780317,0
https://doi.org/10.1109/cmpsac.2001.960602,https://openalex.org/W2145976507,0
https://doi.org/10.1109/cmpsac.2001.960603,https://openalex.org/W2107795429,0
https://doi.org/10.1109/cmpsac.2001.960611,https://openalex.org/W2166208667,0
https://doi.org/10.1109/cmpsac.2001.960618,https://openalex.org/W2155988378,0
https://doi.org/10.1109/cmpsac.2001.960644,https://openalex.org/W2105444926,0
https://doi.org/10.1109/cmpsac.2001.960654,https://openalex.org/W2147832907,0
https://doi.org/10.1109/cmpsac.2001.960659,https://openalex.org/W1868067149,0
https://doi.org/10.1109/cmpsac.2001.960670,https://openalex.org/W2145199889,0
https://doi.org/10.1109/nca.2001.962514,https://openalex.org/W1840826803,0
https://doi.org/10.1109/nca.2001.962518,https://openalex.org/W2099988450,0
https://doi.org/10.1109/nca.2001.962536,https://openalex.org/W1900245667,0
https://doi.org/10.1109/32.962560,https://openalex.org/W2136691316,0
https://doi.org/10.1109/32.962562,https://openalex.org/W2110068396,0
https://doi.org/10.1109/32.962563,https://openalex.org/W2153845283,0
https://doi.org/10.1109/iccnmc.2001.962639,https://openalex.org/W1889997610,0
https://doi.org/10.1109/issm.2001.962911,https://openalex.org/W2128833160,0
https://doi.org/10.1109/2.962984,https://openalex.org/W1986736724,0
https://doi.org/10.1109/24.963124,https://openalex.org/W2148815373,0
https://doi.org/10.1109/dasc.2001.963354,https://openalex.org/W2147946416,0
https://doi.org/10.1109/fie.2001.963881,https://openalex.org/W2098246799,0
https://doi.org/10.1109/30.964152,https://openalex.org/W4233186994,0
https://doi.org/10.1109/30.964153,https://openalex.org/W2099244702,0
https://doi.org/10.1109/dasc.2001.964242,https://openalex.org/W2107581326,0
https://doi.org/10.1109/visual.2001.964542,https://openalex.org/W3152070644,0
https://doi.org/10.1109/ptc.2001.964820,https://openalex.org/W1947359935,0
https://doi.org/10.1109/ptc.2001.964848,https://openalex.org/W2119512685,0
https://doi.org/10.1109/ptc.2001.964870,https://openalex.org/W2103191150,0
https://doi.org/10.1109/pimrc.2001.965487,https://openalex.org/W1949741703,0
https://doi.org/10.1109/52.965803,https://openalex.org/W2170100178,0
https://doi.org/10.1109/glocom.2001.966190,https://openalex.org/W2132858494,0
https://doi.org/10.1109/glocom.2001.966227,https://openalex.org/W2097763568,0
https://doi.org/10.1109/test.2001.966690,https://openalex.org/W1695545649,0
https://doi.org/10.1109/test.2001.966703,https://openalex.org/W2136101582,0
https://doi.org/10.1109/dftvs.2001.966766,https://openalex.org/W2123432036,0
https://doi.org/10.1109/dftvs.2001.966768,https://openalex.org/W2145112982,0
https://doi.org/10.1109/dftvs.2001.966791,https://openalex.org/W2101796325,0
https://doi.org/10.1109/hase.2001.966814,https://openalex.org/W2105544499,0
https://doi.org/10.1109/hase.2001.966817,https://openalex.org/W2152894295,0
https://doi.org/10.1109/iccad.2001.968676,https://openalex.org/W4231272339,0
https://doi.org/10.1109/4236.968836,https://openalex.org/W2170887112,0
https://doi.org/10.1109/34.969118,https://openalex.org/W2144967509,0
https://doi.org/10.1109/17.969424,https://openalex.org/W2098034550,0
https://doi.org/10.1109/reldis.2001.969756,https://openalex.org/W1925380409,0
