pmid,doi,openalex_id,label_included,method
https://pubmed.ncbi.nlm.nih.gov/10399620,,https://openalex.org/W2395519552,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10400178,https://doi.org/10.1017/s0012162299000900,https://openalex.org/W2122378509,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10402329,,https://openalex.org/W1521892271,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10403067,https://doi.org/10.1046/j.1468-2982.1999.019005511.x,https://openalex.org/W1968851420,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10403221,https://doi.org/10.1111/j.1528-1157.1999.tb00804.x,https://openalex.org/W2087016115,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10404981,https://doi.org/10.1001/archneur.56.7.807,https://openalex.org/W2013252822,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10405520,https://doi.org/10.7556/jaoa.1999.99.6.326,https://openalex.org/W149936600,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10408573,https://doi.org/10.1212/wnl.53.1.234,https://openalex.org/W1997236867,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10415946,https://doi.org/10.1111/j.1749-6632.1999.tb09390.x,https://openalex.org/W2116386570,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10418650,,https://openalex.org/W341749006,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10423057,https://doi.org/10.1080/003655299750026146,https://openalex.org/W2123886974,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10423584,https://doi.org/10.1097/00045391-199701000-00003,https://openalex.org/W1985439185,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10428737,,,0,
https://pubmed.ncbi.nlm.nih.gov/10432267,https://doi.org/10.1038/sj.sc.3100859,https://openalex.org/W2322582069,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10435961,https://doi.org/10.1136/bmj.319.7206.362,https://openalex.org/W1998560846,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10436292,https://doi.org/10.1016/s0095-4543(05)70122-6,https://openalex.org/W2114631939,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10442129,,https://openalex.org/W2113061,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10443094,,https://openalex.org/W107496018,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10443898,https://doi.org/10.1002/1531-8249(199908)46:2<274::aid-ana22>3.0.co;2-g,https://openalex.org/W2017833559,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10448546,https://doi.org/10.1046/j.1468-2982.1999.019006589.x,https://openalex.org/W2038248075,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10448824,https://doi.org/10.1111/j.1528-1157.1999.tb00827.x,https://openalex.org/W2012200361,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10463370,https://doi.org/10.1007/s004150050417,https://openalex.org/W2019082766,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10463380,https://doi.org/10.1055/s-2007-979205,https://openalex.org/W2014104788,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10471245,https://doi.org/10.3109/hrp.7.2.69,https://openalex.org/W2000443525,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10472018,,https://openalex.org/W2141085274,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10474732,https://doi.org/10.1136/pgmj.75.885.429,https://openalex.org/W2124422493,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10479045,https://doi.org/10.1017/s0012162299001188,https://openalex.org/W2039886227,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10490857,https://doi.org/10.1038/sj.sc.3100880,https://openalex.org/W2054267144,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10490860,https://doi.org/10.1038/sj.sc.3100896,https://openalex.org/W2332565253,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10498344,https://doi.org/10.1191/026921599677595404,https://openalex.org/W2114866171,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10499139,https://doi.org/10.1007/bf02908299,https://openalex.org/W2011481194,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10499173,https://doi.org/10.1097/00019052-199906000-00007,https://openalex.org/W2319749898,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10503060,https://doi.org/10.1016/s0025-7125(05)70158-9,https://openalex.org/W1999690150,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10506672,https://doi.org/10.1016/s0304-3959(99)00074-3,https://openalex.org/W2041828149,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10507452,https://doi.org/10.1080/026990599121250,https://openalex.org/W2066287736,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10507712,https://doi.org/10.1016/s0300-9572(99)00052-0,https://openalex.org/W1999322846,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10515478,https://doi.org/10.1097/00006123-199910000-00020,https://openalex.org/W2058807548,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10520345,,https://openalex.org/W11359455,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10520979,https://doi.org/10.4088/jcp.v60n0907,https://openalex.org/W1984191820,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10521887,https://doi.org/10.1002/(sici)1099-1166(199910)14:10<875::aid-gps24>3.0.co;2-9,https://openalex.org/W2073168811,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10522336,https://doi.org/10.1016/s1071-9091(99)80010-2,https://openalex.org/W2050881691,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10522337,https://doi.org/10.1016/s1071-9091(99)80011-4,https://openalex.org/W1980401960,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10522340,https://doi.org/10.1016/s1071-9091(99)80014-x,https://openalex.org/W2114976373,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10530738,https://doi.org/10.1016/s0385-8146(99)00022-x,https://openalex.org/W2003924214,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10537958,https://doi.org/10.2165/00019053-199915040-00007,https://openalex.org/W2150293030,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10541228,https://doi.org/10.3171/jns.1999.91.5.0733,https://openalex.org/W2089180216,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10545555,https://doi.org/10.1542/peds.104.5.1106,https://openalex.org/W2102909367,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10547405,https://doi.org/10.1056/nejm199911043411903,https://openalex.org/W2320475555,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10551442,https://doi.org/10.2165/00003495-199958040-00016,https://openalex.org/W1974937210,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10553814,https://doi.org/10.1097/00000539-199911000-00001,https://openalex.org/W2035680600,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10554047,https://doi.org/10.2165/00003088-199937040-00003,https://openalex.org/W168892868,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10554671,https://doi.org/10.1016/s0753-3322(99)80108-5,https://openalex.org/W2054856503,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10555663,https://doi.org/10.1001/archneur.56.11.1410,https://openalex.org/W2036714649,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10557122,https://doi.org/10.1038/sj.sc.3100913,https://openalex.org/W2045419957,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10557131,https://doi.org/10.1038/sj.sc.3100901,https://openalex.org/W2330164340,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10561780,,https://openalex.org/W2394913967,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10563602,https://doi.org/10.1212/wnl.53.8.1622,https://openalex.org/W2038316210,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10566916,https://doi.org/10.1093/sleep/22.7.970,https://openalex.org/W11519796,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10573599,https://doi.org/10.1002/(sici)1097-0274(200001)37:1<94::aid-ajim8>3.0.co;2-x,https://openalex.org/W1972439357,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10575153,https://doi.org/10.1016/s1201-9712(99)90029-2,https://openalex.org/W2090951491,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10578244,https://doi.org/10.1038/sj.sc.3100856,https://openalex.org/W2321335188,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10580885,https://doi.org/10.1016/s0887-8994(99)00081-8,https://openalex.org/W2093675017,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10581981,https://doi.org/10.1016/s0033-3182(99)71191-6,https://openalex.org/W1979126872,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10582773,https://doi.org/10.2165/00002512-199915040-00002,https://openalex.org/W1983144106,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10583351,https://doi.org/10.1046/j.1365-2346.1999.00564.x,https://openalex.org/W1988698737,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10589628,https://doi.org/10.1097/00000539-199912000-00026,https://openalex.org/W1977219698,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10590412,https://doi.org/10.1002/(sici)1097-4598(200001)23:1<98::aid-mus13>3.0.co;2-b,https://openalex.org/W1562802269,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10594431,https://doi.org/10.1046/j.1365-2044.2000.01065.x,https://openalex.org/W2025766598,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10598634,https://doi.org/10.1097/00000542-199912000-00044,https://openalex.org/W2058478556,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10601965,https://doi.org/10.1530/eje.0.1410619,https://openalex.org/W2125158795,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10608672,https://doi.org/10.1097/00041327-199912000-00003,https://openalex.org/W2048092848,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10608915,,https://openalex.org/W271285244,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10609925,https://doi.org/10.1111/j.1553-2712.1999.tb00139.x,https://openalex.org/W1966176283,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10610631,https://doi.org/10.7326/0003-4819-131-11-199912070-00009,https://openalex.org/W4231088053,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10614570,https://doi.org/10.1177/088307389901401209,https://openalex.org/W1964811208,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10622791,https://doi.org/10.1136/pmj.76.891.57,https://openalex.org/W2012508484,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10626931,https://doi.org/10.1093/neurosurgery/46.1.16,https://openalex.org/W2079444804,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10631642,https://doi.org/10.1007/s004150050516,https://openalex.org/W2145887323,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10632947,https://doi.org/10.1046/j.1525-1470.1999.00120.x,https://openalex.org/W2015268092,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10639729,https://doi.org/10.1007/s004410050061,https://openalex.org/W2409180235,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10641979,https://doi.org/10.1592/phco.20.1.88.34657,https://openalex.org/W2019857101,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10653203,https://doi.org/10.1097/00004714-200002000-00004,https://openalex.org/W2068694703,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10653204,https://doi.org/10.1097/00004714-200002000-00005,https://openalex.org/W2037507419,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10658982,https://doi.org/10.1136/emj.17.1.7,https://openalex.org/W2130133571,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10659025,https://doi.org/10.3171/jns.2000.92.2.0347,https://openalex.org/W2016028647,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10659073,,https://openalex.org/W116801871,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10664901,https://doi.org/10.1016/s0163-8343(00)00049-9,https://openalex.org/W1990209668,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10665979,https://doi.org/10.1017/s0012162200000104,https://openalex.org/W4243033833,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10667964,https://doi.org/10.1053/seiz.1999.0348,https://openalex.org/W2032687574,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10669210,https://doi.org/10.1016/s0887-8994(99)00104-6,https://openalex.org/W2127973130,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10671778,https://doi.org/10.1159/000020092,https://openalex.org/W2052578192,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10671840,https://doi.org/10.1046/j.1365-2044.2000.01120.x,https://openalex.org/W2112824363,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10675434,https://doi.org/10.1056/nejm200002173420711,https://openalex.org/W2004622081,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10682230,https://doi.org/10.1097/00002826-200001000-00008,https://openalex.org/W2022484993,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10685385,https://doi.org/10.1080/10790268.1999.11719570,https://openalex.org/W2265704820,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10685624,https://doi.org/10.1191/026921599678132587,https://openalex.org/W2105992432,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10689591,https://doi.org/10.3109/hrp.7.5.257,https://openalex.org/W1973952980,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10689628,https://doi.org/10.1177/030006059902700502,https://openalex.org/W1901311965,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10692597,https://doi.org/10.1016/s0304-3959(99)00310-3,https://openalex.org/W2073721952,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10692600,https://doi.org/10.1016/s0304-3959(99)00233-x,https://openalex.org/W2148000336,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10692630,https://doi.org/10.1016/s0304-3959(99)00255-9,https://openalex.org/W2050526755,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10692631,https://doi.org/10.1016/s0304-3959(99)00254-7,https://openalex.org/W2017252819,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10695888,https://doi.org/10.1177/088307380001500201,https://openalex.org/W1977491019,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10698329,https://doi.org/10.1017/s0012162200000220,https://openalex.org/W2111095903,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10699450,https://doi.org/10.1016/s0028-3908(99)00249-x,https://openalex.org/W1972295024,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10703293,,https://openalex.org/W118937549,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10719857,https://doi.org/10.1097/00006123-200003000-00017,https://openalex.org/W2011288214,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10719971,https://doi.org/10.1097/00000542-200003000-00037,https://openalex.org/W2068972720,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10721387,,https://openalex.org/W2407278583,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10726235,https://doi.org/10.1177/030006059902700602,https://openalex.org/W1850355558,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10737282,https://doi.org/10.1001/archinte.160.6.825,https://openalex.org/W2075862502,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10749947,https://doi.org/10.1176/appi.psy.41.2.104,https://openalex.org/W2171628509,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10759899,https://doi.org/10.1046/j.1526-4610.2000.00004.x,https://openalex.org/W2159674697,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10759904,https://doi.org/10.1046/j.1526-4610.2000.00009.x,https://openalex.org/W2047617596,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10759908,https://doi.org/10.1046/j.1526-4610.2000.00014.x,https://openalex.org/W2030987026,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10762189,https://doi.org/10.1038/sj.sc.3100954,https://openalex.org/W1973114794,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10770520,https://doi.org/10.1034/j.1600-0404.2000.101004244x./,https://openalex.org/W2017467048,1,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10773513,https://doi.org/10.1016/s0952-8180(99)00126-9,https://openalex.org/W2088812161,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10773856,https://doi.org/10.1177/135245850000600209,https://openalex.org/W2093430755,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10776831,https://doi.org/10.2165/00003495-200059030-00006,https://openalex.org/W2164949224,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10776832,https://doi.org/10.2165/00003495-200059030-00007,https://openalex.org/W2094133334,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10791538,https://doi.org/10.1016/s0140-6736(00)02149-8,https://openalex.org/W2147966028,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10792881,https://doi.org/10.1046/j.1365-2044.2000.01425-18.x,https://openalex.org/W1589103092,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10794581,,https://openalex.org/W2024589746,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10797404,https://doi.org/10.1002/(sici)1097-4598(200005)23:5<793::aid-mus18>3.0.co;2-t,https://openalex.org/W2012954717,0,id_retrieval_pmid
https://pubmed.ncbi.nlm.nih.gov/10809909,https://doi.org/10.1046/j.1468-1331.2000.007001005.x,https://openalex.org/W2152564667,0,id_retrieval_pmid
