pmid,doi,openalex_id,label_included
11207404,,,0
11207874,,,0
11212050,,,0
11217678,,,0
11219563,,,0
11219564,,,0
11220426,,,0
11220429,,,0
11220944,,,0
11223627,,,0
11224014,,,0
11226555,,,0
11230472,,,0
11236289,,,0
11237777,,,0
11240075,,,0
11240084,,,0
11240090,,,0
11240873,,,0
11242378,,,0
11244279,,,0
11244701,,,0
11246381,,,0
11260098,,,0
11261766,,,0
11264560,,,0
11270012,,,0
11270559,,,0
11271124,,,0
11272678,,,0
11275392,,,0
11284869,,,0
11289081,,,0
11293556,,,0
11294404,,,0
11296045,,,0
11297334,,,0
11300288,,,0
11300386,,,0
11300387,,,0
11300389,,,0
11301086,,,0
11305075,,,0
11305824,,,0
11309009,,,0
11309010,,,0
11314621,,,0
11315787,,,0
11318765,,,0
11323121,,,0
11323149,,,0
11325088,,,0
11331167,,,0
11331168,,,0
11331334,,,1
11337713,,,0
11343728,,,0
11344385,,,0
11347000,,,0
11348892,,,0
11348910,,,1
11355054,,,0
11358075,,,0
11359591,,,0
11359593,,,0
11361046,,,0
11361277,,,0
11371738,,,0
11374604,,,0
11379678,,,0
11388521,,,0
11392067,,,0
11394033,,,0
11394604,,,0
11398821,,,0
11402361,,,0
11406341,,,0
11411106,,,0
11412156,,,0
11412157,,,0
11412292,,,0
11419151,,,0
11421146,,,0
11421841,,,0
11432176,,,0
11437760,,,0
11437873,,,0
11440921,,,0
11440935,,,0
11442865,,,0
11444449,,,0
11444452,,,0
11453888,,,0
11459716,,,0
11459720,,,0
11459722,,,0
11460798,,,0
11460802,,,0
11460816,,,0
11465012,,,0
11465562,,,0
11465609,,,0
11465978,,,0
11468871,,,0
11472279,,,0
11474385,,,0
11476257,,,0
11486698,,,0
11487138,,,0
11487166,,,0
11488082,,,0
11490959,,,0
11491635,,,0
11493236,,,0
11495714,,,0
11495873,,,0
11498314,,,0
11498324,,,0
11501851,,,0
11506105,,,0
11506111,,,0
11506112,,,0
11508604,,,0
11509270,,,0
11511016,,,0
11513054,,,0
11513283,,,0
11533770,,,0
11535941,,,0
11546738,,,0
11549189,,,0
11553247,,,0
11554039,,,0
11554054,,,0
11558009,,,0
11562504,,,0
11563253,,,0
11565863,,,0
11573648,,,0
11575284,,,0
11575712,,,0
11578883,,,0
11579330,,,0
11584996,,,0
11587108,,,0
11587115,,,0
11589258,,,0
11589259,,,0
11591972,,,0
11600260,,,0
11603137,,,0
11605110,,,0
11692348,,,0
11696730,,,0
11698029,,,0
11702324,,,0
11702609,,,0
11703246,,,0
11703580,,,0
11706463,,,0
11706465,,,0
11707825,,,0
11709114,,,0
11709865,,,0
11709934,,,0
11713727,,,0
11724223,,,0
11731064,,,0
11731509,,,0
11731751,,,0
11731754,,,0
11732382,,,0
11736778,,,0
11736779,,,0
11744583,,,0
11744586,,,0
11744587,,,0
11745266,,,0
11750924,,,0
11756911,,,0
11758154,,,0
11759562,,,0
11763873,,,0
11765070,,,0
11768686,,,0
11773815,,,0
11774176,,,0
11781912,,,0
11782325,,,0
11782329,,,0
11782331,,,0
11782332,,,0
11782819,,,0
11785593,,,0
11800047,,,0
11810326,,,0
11810336,,,0
11810364,,,0
11811608,,,0
11817492,,,0
11832216,,,0
11833521,,,0
11833838,,,0
11834781,,,0
11840097,,,0
11841719,,,0
11843742,,,0
11851660,,,0
11865132,,,0
11866673,,,0
11873026,,,0
11880017,,,0
11880827,,,0
11880840,,,0
11882773,,,0
11887541,,,0
11892635,,,0
11903078,,,0
11903939,,,0
11904788,,,0
11907388,,,0
11912374,,,0
11913803,,,0
11927450,,,0
11929502,,,0
11929512,,,0
11939683,,,0
11939924,,,0
11939925,,,0
11943517,,,0
11943525,,,0
11952445,,,0
11954700,,,0
11966550,,,0
11967625,,,0
11972998,,,0
11981144,,,0
11983659,,,0
11984100,,,0
11993078,,,0
12006313,,,0
12040568,,,0
12043315,,,0
12043483,,,0
12054097,,,0
12054098,,,0
12054148,,,0
12067866,,,0
12091067,,,0
12099170,,,0
12124509,,,0
12126033,,,0
12135164,,,0
12139528,,,0
12151917,,,0
12162598,,,0
12167149,,,0
12215866,,,1
12230351,,,0
12237200,,,0
12239500,,,0
12269850,,,0
12297763,,,0
12370455,,,0
12387704,,,0
12390045,,,0
12399016,,,0
12405366,,,0
12406539,,,0
12412178,,,0
12421793,,,0
12422998,,,0
12434263,,,0
12434605,,,0
12434612,,,0
12435995,,,0
12435997,,,0
12435999,,,0
12436003,,,0
12444233,,,0
12470171,,,0
12476511,,,0
12476746,,,0
12476759,,,0
12481194,,,0
12481467,,,0
12487620,,,0
12488379,,,0
12491562,,,0
12492792,,,0
12492794,,,0
12495966,,,0
12502992,,,0
12507703,,,0
12507707,,,0
12507714,,,0
12509611,,,0
12514150,,,0
12514457,,,0
12516895,,,0
12517545,,,0
12525267,,,0
12528880,,,0
12532190,,,0
12544931,,,0
12545257,,,0
12552209,,,0
12552210,,,0
12552363,,,0
12560304,,,0
12560305,,,0
12560306,,,0
12560940,,,0
12562408,,,0
12563577,,,0
12566175,,,0
12568639,,,0
12577163,,,0
12579384,,,0
12579390,,,0
12580983,,,0
12583865,,,0
12588070,,,0
12594139,,,0
12594140,,,0
12594144,,,0
12607659,,,0
12612511,,,0
12615585,,,0
12620606,,,0
12622108,,,0
12622499,,,0
12624694,,,0
12625310,,,0
12626865,,,0
12628052,,,0
12631041,,,0
12631450,,,0
12636344,,,0
12637117,,,0
12641396,,,0
12641688,,,0
12644419,,,0
12644426,,,0
12645349,,,0
12647080,,,0
12648204,,,0
12656645,,,0
12657858,,,0
12660386,,,0
12660393,,,0
12662119,,,0
12666001,,,0
12670809,,,0
12670812,,,0
12670813,,,0
12681176,,,0
12686003,,,0
12688385,,,0
12694143,,,0
12694144,,,0
12694145,,,0
12695891,,,0
12697593,,,0
12697594,,,0
12697595,,,0
12699520,,,0
12699521,,,0
12701975,,,0
12708207,,,0
12712491,,,0
12719047,,,0
12719050,,,0
12720597,,,0
12724679,,,0
12725478,,,0
12734151,,,0
12734164,,,0
12743480,,,0
12745039,,,0
12746341,,,0
12746360,,,0
12747344,,,0
12753444,,,0
12753877,,,0
12755658,,,0
12762545,,,1
12765890,,,0
12766651,,,0
12766657,,,0
12770651,,,0
12774874,,,0
12777643,,,0
12783923,,,0
12784350,,,0
12791112,,,0
12791114,,,0
12791115,,,0
12791116,,,0
12791117,,,0
12792556,,,0
12799971,,,0
12799972,,,0
12801435,,,0
12801599,,,0
12803270,,,0
12803592,,,0
12803598,,,0
12807305,,,0
12809961,,,0
12815785,,,0
12821301,,,0
12822048,,,0
12822825,,,0
12826550,,,0
12826854,,,0
12826855,,,0
12826856,,,0
12828498,,,0
12837876,,,0
12839235,,,0
12840615,,,0
12842375,,,0
12846707,,,0
12855350,,,1
12859464,,,0
12859501,,,0
12860958,,,0
12860959,,,0
12861471,,,0
12861979,,,0
12864718,,,0
12867686,,,0
12873263,,,0
12873264,,,0
12873265,,,0
12873266,,,0
12873269,,,0
12873270,,,0
12873275,,,0
12873276,,,0
12873285,,,0
12878618,,,0
12878619,,,0
12878621,,,0
12883507,,,0
12884990,,,0
12886915,,,0
12886917,,,0
12890955,,,0
12894165,,,0
12907327,,,0
12911209,,,0
12918185,,,0
12923661,,,0
12925248,,,0
12925476,,,0
12927414,,,0
12927624,,,0
12935788,,,0
12935789,,,0
12935801,,,0
12938592,,,0
12953725,,,0
12960555,,,0
12969043,,,0
12974832,,,0
14499422,,,0
14499423,,,0
14499431,,,0
14499444,,,0
14500164,,,0
14504156,,,0
14505840,,,0
14508326,,,0
14508328,,,0
14515286,,,0
14519710,,,0
14532814,,,0
14550900,,,0
14551548,,,0
14552104,,,0
14567137,,,0
14567139,,,0
14567142,,,0
14567145,,,0
14569261,,,0
14570359,,,0
14570631,,,0
14570792,,,0
14576555,,,0
14580102,,,0
14580120,,,0
14585551,,,0
14585554,,,0
14585556,,,0
14594148,,,0
14601699,,,0
14612466,,,0
14612477,,,0
14612478,,,0
14612483,,,0
14612484,,,0
14612486,,,0
14612487,,,0
14614170,,,0
14622664,,,0
14622685,,,0
14622692,,,0
14622694,,,0
14622720,,,0
14633551,,,0
14640337,,,0
14640355,,,0
14650359,,,0
7477920,,,0
7478680,,,0
7478682,,,0
7478700,,,0
7478701,,,0
7478713,,,0
7481892,,,0
7484044,,,0
7489418,,,0
7489439,,,0
7489472,,,0
7490894,,,0
7493144,,,0
7493264,,,0
7495990,,,0
7498863,,,0
7507585,,,0
7509152,,,0
7509380,,,0
7511475,,,0
7514506,,,0
7516101,,,0
7517824,,,0
7517826,,,0
7521609,,,0
7521784,,,0
7522977,,,0
7525038,,,0
7525518,,,0
7527324,,,0
7528184,,,0
7535139,,,0
7535354,,,0
7538514,,,0
7539701,,,0
7540440,,,0
7546255,,,0
7549165,,,0
7549167,,,0
7549168,,,0
7549169,,,0
7549170,,,0
7549171,,,0
7560246,,,0
7567716,,,0
7570132,,,0
7570325,,,0
7571027,,,0
7572013,,,0
7574070,,,0
7577278,,,0
7577279,,,0
7577297,,,0
7577778,,,0
7577779,,,0
7583900,,,0
7588085,,,0
7594383,,,0
7598419,,,0
7599546,,,0
7600549,,,0
7606031,,,0
7606034,,,0
7606037,,,0
7606038,,,0
7627917,,,0
7638994,,,0
7641723,,,0
7644238,,,0
7649468,,,0
7650230,,,0
7651250,,,0
7659429,,,0
7669460,,,0
7669461,,,0
7669462,,,0
7673770,,,0
7696728,,,0
7701459,,,0
7702062,,,0
7703994,,,0
7709266,,,0
7709644,,,0
7715937,,,0
7718981,,,0
7725270,,,0
7725714,,,0
7773021,,,0
7777878,,,0
7777897,,,0
7782853,,,0
7784106,,,0
7784107,,,0
7802313,,,0
7802322,,,0
7805941,,,0
7809761,,,0
7813214,,,0
7824099,,,0
7832313,,,0
7854795,,,0
7859960,,,0
7876491,,,0
7879706,,,0
7884435,,,0
7888292,,,0
7892017,,,0
7892030,,,0
7894279,,,0
7894286,,,0
7897521,,,0
7903677,,,0
7903843,,,0
7904174,,,0
7905216,,,0
7909601,,,0
7910424,,,0
7910792,,,0
7914167,,,0
7914375,,,0
7914737,,,0
7915672,,,0
7916546,,,0
7935235,,,0
7936730,,,0
7939279,,,0
7939282,,,0
7939283,,,0
7943702,,,0
7945829,,,0
7947421,,,0
7956382,,,0
7958380,,,0
7976145,,,0
7978003,,,0
7978179,,,0
7978671,,,0
7992931,,,0
7999504,,,0
8009339,,,0
8015060,,,0
8018403,,,0
8022621,,,0
8026944,,,0
8041685,,,0
8046193,,,0
8048773,,,0
8070745,,,0
8075466,,,0
8077118,,,0
8086015,,,0
8088198,,,0
8090511,,,0
8091514,,,0
8107739,,,0
8110639,,,0
8111982,,,0
8117641,,,0
8121746,,,0
8132434,,,0
8150402,,,0
8153780,,,0
8153781,,,0
8156242,,,0
8159602,,,0
8160486,,,0
8170183,,,0
8172044,,,0
8185043,,,0
8197031,,,0
8251294,,,0
8263753,,,0
8269439,,,0
8278202,,,0
8280545,,,0
8287198,,,0
8295807,,,0
8304606,,,0
8519714,,,0
8519715,,,0
8519716,,,0
8519719,,,0
8519720,,,0
8519722,,,0
8522573,,,0
8526959,,,0
8528924,,,0
8532850,,,0
8534463,,,0
8534465,,,0
8535045,,,0
8535947,,,0
8542854,,,0
8542859,,,0
8542861,,,0
8544547,,,1
8545138,,,0
8545140,,,0
8545142,,,1
8546282,,,0
8550304,,,0
8554670,,,0
8562292,,,0
8562297,,,0
8564997,,,0
8569133,,,0
8570431,,,0
8572340,,,0
8573956,,,0
8576660,,,0
8576671,,,0
8583779,,,0
8584148,,,0
8584194,,,0
8585252,,,0
8590247,,,0
8590509,,,0
8592233,,,0
8595682,,,0
8602664,,,0
8604435,,,0
8604459,,,0
8607299,,,0
8610220,,,0
8614885,,,0
8615729,,,0
8623995,,,0
8625340,,,0
8628027,,,0
8628581,,,0
8628593,,,0
8639197,,,0
8639213,,,0
8644584,,,0
8651535,,,0
8652316,,,0
8653161,,,0
8664090,,,0
8665549,,,0
8665876,,,0
8665883,,,0
8666530,,,0
8667132,,,0
8669216,,,0
8669223,,,0
8677660,,,0
8678265,,,0
8678284,,,0
8679024,,,0
8679356,,,0
8679762,,,0
8685854,,,0
8686522,,,0
8686825,,,0
8686833,,,0
8686845,,,0
8688256,,,0
8694152,,,0
8694369,,,0
8694951,,,0
8695075,,,0
8695078,,,0
8695094,,,0
8695137,,,0
8697547,,,0
8697554,,,0
8698872,,,0
8702050,,,0
8705154,,,0
8706598,,,0
8707552,,,0
8708625,,,0
8711605,,,0
8712328,,,0
8712444,,,0
8712652,,,0
8713631,,,0
8714800,,,0
8714855,,,0
8721468,,,0
8721471,,,0
8721797,,,0
8722735,,,0
8725927,,,0
8735038,,,0
8736630,,,0
8737553,,,0
8738682,,,0
8738689,,,0
8738759,,,0
8742791,,,0
8743238,,,0
8744657,,,0
8744659,,,0
8744669,,,0
8747973,,,0
8751322,,,0
8751633,,,0
8753920,,,0
8756381,,,0
8757574,,,0
8758156,,,0
8758159,,,0
8758169,,,0
8759565,,,0
8759577,,,0
8759578,,,0
8766220,,,0
8766398,,,0
8766685,,,0
8767562,,,0
8767568,,,0
8773860,,,0
8773867,,,0
8776538,,,0
8777117,,,0
8783317,,,0
8783318,,,0
8783325,,,0
8783327,,,0
8785133,,,0
8790278,,,0
8792892,,,0
8795659,,,0
8799542,,,0
8800821,,,0
8813044,,,0
8814117,,,0
8822039,,,0
8823393,,,0
8823403,,,0
8824687,,,0
8826513,,,0
8826517,,,0
8829419,,,0
8829420,,,0
8829857,,,0
8829858,,,0
8829859,,,0
8829938,,,0
8829944,,,0
8832449,,,0
8835900,,,0
8836263,,,0
8836264,,,0
8836265,,,0
8836267,,,0
8838437,,,0
8839521,,,0
8840380,,,0
8842656,,,0
8842667,,,0
8844441,,,0
8845555,,,0
8846277,,,0
8846278,,,0
8849499,,,0
8849504,,,0
8855606,,,0
8856818,,,0
8857627,,,0
8857711,,,0
8861543,,,0
8862367,,,0
8862961,,,0
8866158,,,0
8866161,,,0
8867253,,,0
8867523,,,0
8868558,,,0
8874346,,,0
8874561,,,0
8874573,,,0
8874574,,,0
8874907,,,0
8880048,,,0
8881618,,,0
8882125,,,0
8882238,,,0
8882255,,,0
8882377,,,0
8885568,,,0
8885955,,,0
8886735,,,0
8888306,,,0
8888307,,,0
8889289,,,0
8889424,,,0
8889425,,,0
8889672,,,0
8895711,,,0
8895942,,,0
8896015,,,0
8901078,,,0
8904255,,,0
8904263,,,0
8908224,,,0
8908233,,,0
8911798,,,0
8914905,,,0
8916058,,,0
8917139,,,0
8917240,,,0
8919895,,,0
8919987,,,0
8923067,,,0
8923168,,,0
8931402,,,0
8931970,,,0
8933852,,,0
8936545,,,0
8942328,,,0
8943590,,,0
8943591,,,0
8943593,,,0
8951927,,,0
8951940,,,0
8951944,,,0
8952801,,,0
8955967,,,0
8955968,,,0
8956390,,,0
8956391,,,0
8956394,,,0
8957972,,,0
8958487,,,0
8959160,,,0
8959199,,,0
8961492,,,0
8965885,,,0
8968175,,,0
8968197,,,0
8969879,,,0
8971431,,,0
8975567,,,0
8975568,,,0
8982890,,,0
8983321,,,0
8984084,,,0
8984864,,,0
8986972,,,0
8987041,,,0
8988384,,,0
8996465,,,0
8997460,,,0
8999611,,,0
9001475,,,0
9002589,,,0
9006618,,,0
9010652,,,0
9010653,,,0
9010701,,,0
9010943,,,0
9012294,,,0
9012303,,,0
9013162,,,0
9013369,,,0
9019062,,,0
9023498,,,0
9028752,,,0
9028977,,,0
9034418,,,0
9037996,,,0
9037997,,,0
9038439,,,0
9038463,,,0
9038464,,,0
9038465,,,0
9040715,,,0
9040811,,,0
9040914,,,0
9046313,,,0
9050533,,,0
9050630,,,0
9051539,,,0
9051543,,,0
9059197,,,0
9059198,,,0
9059199,,,0
9059210,,,0
9060030,,,0
9061094,,,0
9061100,,,0
9061102,,,0
9061103,,,0
9061105,,,0
9061108,,,0
9062602,,,0
9062618,,,0
9063048,,,0
9066229,,,0
9066324,,,0
9069753,,,0
9074573,,,0
9075033,,,0
9075493,,,0
9083166,,,0
9084525,,,0
9084539,,,0
9084945,,,0
9084947,,,0
9085303,,,0
9085304,,,0
9087187,,,0
9088813,,,0
9088816,,,0
9089852,,,0
9092278,,,0
9092847,,,0
9093740,,,0
9100396,,,0
9104516,,,0
9104518,,,0
9104519,,,0
9104663,,,0
9105246,,,0
9107526,,,0
9112708,,,0
9113175,,,0
9113177,,,0
9120965,,,0
9121810,,,0
9121823,,,0
9132032,,,0
9132194,,,0
9132630,,,0
9135180,,,0
9135193,,,0
9135312,,,0
9135342,,,0
9138761,,,0
9150291,,,0
9150295,,,0
9150772,,,0
9161655,,,0
9166993,,,0
9167372,,,0
9167373,,,0
9168213,,,0
9168214,,,0
9168216,,,0
9172009,,,0
9172021,,,0
9172024,,,0
9181154,,,0
9181158,,,0
9183421,,,0
9183422,,,0
9186022,,,0
9187779,,,0
9188029,,,0
9190320,,,0
9190322,,,0
9190323,,,0
9190324,,,0
9193930,,,0
9195026,,,0
9196156,,,0
9197296,,,0
9197945,,,0
9200170,,,0
9200172,,,0
9202548,,,0
9202910,,,0
9203881,,,0
9203892,,,0
9205657,,,0
9207871,,,0
9212478,,,0
9215016,,,0
9220207,,,0
9220215,,,0
9220504,,,0
9223200,,,0
9223201,,,0
9224487,,,0
9226732,,,0
9227003,,,0
9229164,,,0
9231864,,,0
9232133,,,0
9236751,,,0
9236756,,,0
9236757,,,0
9240172,,,0
9240635,,,0
9244023,,,0
9244939,,,0
9248564,,,0
9248571,,,0
9252005,,,0
9253564,,,0
9257210,,,0
9259870,,,0
9259873,,,0
9262274,,,0
9263160,,,0
9263303,,,0
9268795,,,0
9270762,,,0
9272782,,,0
9272793,,,0
9272805,,,0
9272808,,,0
9272811,,,0
9272818,,,0
9279540,,,0
9279553,,,0
9280026,,,0
9280742,,,0
9280995,,,0
9286886,,,0
9291514,,,0
9293649,,,0
9301399,,,0
9305315,,,0
9306789,,,0
9307177,,,0
9310567,,,0
9311061,,,0
9311401,,,0
9311405,,,0
9311407,,,0
9313274,,,0
9313277,,,0
9316951,,,0
9324179,,,0
9324367,,,0
9338902,,,0
9343646,,,0
9346148,,,0
9349065,,,0
9349066,,,0
9350362,,,0
9354733,,,0
9357096,,,0
9357099,,,0
9362428,,,0
9366459,,,0
9370836,,,0
9377992,,,0
9379069,,,0
9380133,,,0
9382217,,,0
9385761,,,0
9389843,,,0
9391683,,,0
9393263,,,0
9393518,,,0
9394266,,,0
9395803,,,0
9399121,,,0
9399364,,,0
9400460,,,0
9404175,,,0
9404176,,,0
9404792,,,0
9406356,,,0
9406357,,,0
9407761,,,0
9412659,,,0
9414055,,,0
9416720,,,0
9421004,,,0
9422908,,,0
9424683,,,0
9428901,,,0
9429046,,,0
9430814,,,0
9430816,,,0
9438600,,,0
9439446,,,0
9444547,,,0
9444665,,,0
9458936,,,0
9466023,,,0
9466024,,,0
9466097,,,0
9466101,,,0
9466102,,,0
9466103,,,0
9467287,,,0
9469518,,,0
9469525,,,0
9469526,,,0
9469527,,,0
9469530,,,0
9469531,,,0
9469945,,,0
9476677,,,0
9477052,,,0
9477056,,,0
9481960,,,0
9481968,,,0
9483591,,,0
9487787,,,0
9489595,,,0
9490256,,,0
9491040,,,0
9496404,,,0
9501815,,,0
9505005,,,0
9505784,,,0
9505982,,,0
9511622,,,0
9512842,,,0
9512855,,,0
9519171,,,0
9520227,,,0
9520235,,,0
9522133,,,0
9522134,,,0
9527748,,,0
9530458,,,0
9531122,,,0
9531132,,,0
9535310,,,0
9535316,,,0
9535319,,,0
9535320,,,0
9539056,,,0
9540379,,,0
9542554,,,0
9542555,,,0
9542556,,,0
9545831,,,0
9545832,,,0
9547451,,,0
9549739,,,0
9552070,,,0
9553208,,,0
9553211,,,0
9553212,,,0
9553234,,,0
9553237,,,0
9554444,,,0
9564118,,,0
9579301,,,0
9579495,,,0
9583767,,,0
9587719,,,0
9587722,,,0
9587725,,,0
9588381,,,0
9588567,,,0
9595578,,,0
9598258,,,0
9601161,,,0
9602575,,,0
9602576,,,0
9602595,,,0
9602960,,,0
9603276,,,0
9604730,,,0
9605375,,,0
9605376,,,0
9606614,,,0
9613267,,,0
9613276,,,0
9613308,,,0
9616462,,,0
9619210,,,0
9623023,,,0
9623424,,,0
9623426,,,0
9624795,,,0
